2023-09-14 16:12:23,906 DEBUG   SenderThread:531 [sender.py:send_request():406] send_request: check_version
2023-09-14 16:12:24,891 INFO    Thread-86 :531 [dir_watcher.py:_on_file_created():271] file/dir created: /notebooks/rl2023/ex1/wandb/run-20230914_161223-jxpe915c/files/wandb-summary.json
2023-09-14 16:12:25,911 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:28,487 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:28,906 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:12:28,977 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:30,912 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:33,488 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:33,907 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:12:33,978 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:35,913 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:38,489 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:38,908 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:12:38,978 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:40,914 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:43,485 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:12:43,909 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:12:43,979 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:44,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:45,915 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:48,910 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:12:48,980 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:49,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:50,916 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:53,923 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: run_start
2023-09-14 16:12:53,924 DEBUG   HandlerThread:531 [system_info.py:__init__():31] System info init
2023-09-14 16:12:53,924 DEBUG   HandlerThread:531 [system_info.py:__init__():46] System info init done
2023-09-14 16:12:53,925 INFO    HandlerThread:531 [system_monitor.py:start():181] Starting system monitor
2023-09-14 16:12:53,925 INFO    SystemMonitor:531 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-14 16:12:53,926 INFO    HandlerThread:531 [system_monitor.py:probe():201] Collecting system info
2023-09-14 16:12:53,927 INFO    SystemMonitor:531 [interfaces.py:start():190] Started cpu monitoring
2023-09-14 16:12:53,928 INFO    SystemMonitor:531 [interfaces.py:start():190] Started disk monitoring
2023-09-14 16:12:53,930 INFO    SystemMonitor:531 [interfaces.py:start():190] Started memory monitoring
2023-09-14 16:12:53,932 INFO    SystemMonitor:531 [interfaces.py:start():190] Started network monitoring
2023-09-14 16:12:53,961 DEBUG   HandlerThread:531 [system_info.py:probe():195] Probing system
